global_key,site,queue,predicted_species,confidence
comb_DJI_20260114123353_0027_V_9776zoom.JPG,bciarmour,long_tail,symphonia globulifera,0.176630
comb_DJI_20260114125245_0009_V_601zoom.JPG,bciarmour,can_wait,prioria copaifera,0.838320
comb_DJI_20260114125825_0027_V_2080zoom.JPG,bciarmour,normal,jacaranda copaia,0.778610
comb_DJI_20260114125903_0029_V_1364zoom.JPG,bciarmour,can_wait,trattinnickia aspera,0.973880
comb_DJI_20260114130027_0033_V_1272zoom.JPG,bciarmour,normal,uncaria tomentosa,0.440770
comb_DJI_20260114131035_0001_V_2481zoom.JPG,bciarmour,long_tail,protium panamense,0.267680
comb_DJI_20260114132332_0039_V_2261zoom.JPG,bciarmour,long_tail,hiraea grandifolia,0.543540
comb_DJI_20260311165148_0003_V_52tele.JPG,bcitbarbour3n,long_tail,spondias mombin,0.022710
comb_DJI_20260311165849_0027_V_4789tele.JPG,bcitbarbour3n,normal,tabebuia rosea,0.089080
comb_DJI_20260317083711_0007_V_8788tele.JPG,bci50haplot,normal,prioria copaifera,0.710280
comb_DJI_20260317090241_0015_V_10722tele.JPG,bci50haplot,normal,tabebuia rosea,0.061880
comb_DJI_20260317092633_0014_V_5220tele.JPG,bci50haplot,normal,trattinnickia aspera,0.510200
comb_DJI_20260317092711_0016_V_5196tele.JPG,bci50haplot,long_tail,fridericia patellifera,0.094540
comb_DJI_20260317093409_0040_V_6006tele.JPG,bci50haplot,low_conf_known,trattinnickia aspera,0.004560
comb_DJI_20260317095942_0043_V_5117tele.JPG,bci50haplot,long_tail,amphilophium paniculatum,0.881740
comb_DJI_20260318093255_0033_V_511tele.JPG,bcifairchild,can_wait,anacardium excelsum,0.972730
comb_DJI_20260318093817_0053_V_945tele.JPG,bcifairchild,normal,anacardium excelsum,0.753580
comb_DJI_20260318093918_0057_V_936tele.JPG,bcifairchild,normal,handroanthus guayacan,0.550420
comb_DJI_20260318094125_0065_V_1648tele.JPG,bcifairchild,normal,handroanthus guayacan,0.597920
comb_DJI_20260318095516_0029_V_1762tele.JPG,bcifairchild,long_tail,ligustrum sinense,0.044970
comb_DJI_20260318102034_0029_V_3453tele.JPG,bcifairchild,can_wait,dipteryx oleifera,0.956680
comb_DJI_20260318102939_0063_V_4426tele.JPG,bcifairchild,can_wait,anacardium excelsum,0.893710
comb_DJI_20260318103610_0001_V_5324tele.JPG,bcifairchild,long_tail,cordia alliodora,0.118260
comb_DJI_20260318104023_0015_V_6767tele.JPG,bcifairchild,can_wait,fridericia candicans,0.908130
comb_DJI_20260318104544_0035_V_6244tele.JPG,bcifairchild,normal,calophyllum longifolium,0.026790
comb_DJI_20260320101420_0021_V_4804tele.JPG,bcifairchild,normal,pouteria stipitata,0.726140
comb_DJI_20260320101914_0039_V_4678tele.JPG,bcifairchild,long_tail,aiouea montana,0.204170
comb_DJI_20260320102023_0043_V_3823tele.JPG,bcifairchild,normal,hippocratea volubilis,0.157330
comb_DJI_20260320104105_0053_V_3635tele.JPG,bcifairchild,can_wait,hippocratea volubilis,0.838820
comb_DJI_20260320105310_0009_V_2917tele.JPG,bcifairchild,low_conf_known,hura crepitans,0.182020
comb_DJI_20260322091047_0025_V_5436tele.JPG,bcifairchild,low_conf_known,anacardium excelsum,0.182230
comb_DJI_20260322091121_0027_V_4487tele.JPG,bcifairchild,low_conf_known,hieronyma alchorneoides,0.439690
comb_DJI_20260322091757_0051_V_2559tele.JPG,bcifairchild,normal,hieronyma alchorneoides,0.616320
comb_DJI_20260322092019_0059_V_2645tele.JPG,bcifairchild,can_wait,hieronyma alchorneoides,0.892870
comb_DJI_20260322092219_0067_V_3553tele.JPG,bcifairchild,long_tail,fridericia patellifera,0.101030
comb_DJI_20260322093323_0019_V_1744tele.JPG,bcifairchild,low_conf_known,jacaranda copaia,0.046300
comb_DJI_20260322094429_0061_V_686tele.JPG,bcifairchild,normal,terminalia amazonia,0.031620
comb_DJI_20260322094502_0063_V_1228tele.JPG,bcifairchild,normal,hippocratea volubilis,0.442880
