batch_id,species_group,global_key,queue,picked_by,image_url,labelbox_url
1,aechmea nudicaulis,comb_DJI_20250305092514_0028_V_2597zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250311_bcicommtower_wptno_m3e/DJI_202503050905_007_commtowertreesover100m2wptno20250306/DJI_20250305092514_0028_V_2597zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmbgnosd4d4h00796xoovxzzt
1,pseudobombax septenatum,comb_DJI_20260320102125_0047_V_3687tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202603201004_016_bcifairchild-wpt-m3e/DJI_20260320102125_0047_V_3687tele.JPG,
1,pseudobombax septenatum,comb_DJI_20260318104437_0031_V_5393tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202603181033_014_2024bci-bcifairchild-wpt-m3e/DJI_20260318104437_0031_V_5393tele.JPG,
1,pseudobombax septenatum,comb_DJI_20250304093145_0004_V_8024zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250304_bcicommtower_wptse_m3e/DJI_202503040927_006_commtowertreesover100m2wptse/DJI_20250304093145_0004_V_8024zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmbgnqgn9b8wv0742d93m5vcr
1,pseudobombax septenatum,comb_DJI_20250304091017_0024_V_8318zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250304_bcicommtower_wptse_m3e/DJI_202503040857_005_commtowertreesover100m2wptse/DJI_20250304091017_0024_V_8318zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmbgnqgl1b8w60742nu3g3x7b
1,pseudobombax septenatum,comb_DJI_20251010085456_0021_V_4278zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251009_bcitbarbour3n_wptce_m3e/DJI_202510100844_009_bcitbarbour3n-wptce/DJI_20251010085456_0021_V_4278zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmgsbybxbfb5d0716w6bmvukn
1,pseudobombax septenatum,comb_DJI_20250522085731_0011_V_9zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250522_srp31_wpt_m3e/DJI_202505220847_006_2024bci-srp31-m3e-trees-selected-wpt/DJI_20250522085731_0011_V_9zoom.JPG,https://app.labelbox.com/projects/cmbgnuj0w04xy07vj50ia3wmd/data-rows/cmbgnmqvhd1ic07261wivas6p
1,pseudobombax septenatum,comb_DJI_20241204093530_0046_V_2021zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241204_bcifairchildn_wpt_m3e/DJI_202412040912_001_fairchildnwpt/DJI_20241204093530_0046_V_2021zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60y0qn24x5s0733x4kosnsx
1,pseudobombax septenatum,comb_DJI_20250520093627_0018_V_168zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250520_coba2_wpt_m3e/DJI_202505200927_002_2024bci-PNC-coba2-wpt-oldversion/DJI_20250520093627_0018_V_168zoom.JPG,https://app.labelbox.com/projects/cmbgnuj0w04xy07vj50ia3wmd/data-rows/cmbgnn9dtd1j80726hl2rd8ee
1,pseudobombax septenatum,comb_DJI_20250304092325_0064_V_7996zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250304_bcicommtower_wptse_m3e/DJI_202503040857_005_commtowertreesover100m2wptse/DJI_20250304092325_0064_V_7996zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmbgnqgmtb8wq07423pwy3hy0
1,pseudobombax septenatum,comb_DJI_20250814141721_0011_V_5120zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202508141411_006_bcifairchild-wpt/DJI_20250814141721_0011_V_5120zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8tgx9f2atz0701ojeknfju
1,pseudobombax septenatum,comb_DJI_20260318092812_0015_V_565tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202603180916_011_2024bci-bcifairchild-wpt-m3e/DJI_20260318092812_0015_V_565tele.JPG,
1,pseudobombax septenatum,comb_DJI_20260317101834_0017_V_5676tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250807_bci50haplot_wptno2_m3e/DJI_202603171007_007_2024bci-bci50haplot-wptno2-m3e/DJI_20260317101834_0017_V_5676tele.JPG,
1,pseudobombax septenatum,comb_DJI_20260318100257_0059_V_1647tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202603180944_012_2024bci-bcifairchild-wpt-m3e/DJI_20260318100257_0059_V_1647tele.JPG,
1,pseudobombax septenatum,comb_DJI_20250106094649_0060_V_6437zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241231_bcitbarbour3o_wptover100sur_m3e/DJI_202501060924_020_tbarbour3otreesover100m2wptsur/DJI_20250106094649_0060_V_6437zoom.JPG,https://app.labelbox.com/projects/cm66wsv5u05pl070g92gt9vfv/data-rows/cm60yb5rf4xvc0722sbh4586v
1,pseudobombax septenatum,comb_DJI_20250110160328_0002_V_86zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250110_pnmcrane_wptne_m3e/DJI_202501101540_009_pnmcranewptne/DJI_20250110160328_0002_V_86zoom.JPG,https://app.labelbox.com/projects/cmbgnuj0w04xy07vj50ia3wmd/data-rows/cmf3eipps2y3j0772ak9ck5gq
1,pseudobombax septenatum,comb_DJI_20250520100546_0030_V_114zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250520_coba2_wpt_m3e/DJI_202505200953_003_2024bci-PNC-coba2-wpt-oldversion/DJI_20250520100546_0030_V_114zoom.JPG,https://app.labelbox.com/projects/cmbgnuj0w04xy07vj50ia3wmd/data-rows/cmbgnn9iid1k70726o3ir9oh1
1,pseudobombax septenatum,comb_DJI_20251015131604_0011_V_6762zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251015_bciarmour_wptsur01_m3e/DJI_202510151300_024_bciarmour-wptsur1/DJI_20251015131604_0011_V_6762zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmlbdghwx4tea0740r2vg46g8
1,pseudobombax septenatum,comb_DJI_20260318102653_0053_V_4449tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202603181008_013_2024bci-bcifairchild-wpt-m3e/DJI_20260318102653_0053_V_4449tele.JPG,
1,pseudobombax septenatum,comb_DJI_20250226120746_0030_V_5890zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250226_bcicommtower_wptne_m3e/DJI_202502261151_005_commtowertreesover100m2wptne/DJI_20250226120746_0030_V_5890zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmbgnr4g5dt420760l3ivz2mi
1,pseudobombax septenatum,comb_DJI_20260320105343_0011_V_2904tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202603201047_018_bcifairchild-wpt-m3e/DJI_20260320105343_0011_V_2904tele.JPG,
1,pseudobombax septenatum,comb_DJI_20260311170314_0041_V_4857tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251014_bcitbarbour3n_wptno_m3e/DJI_202603111631_001_2024bci-bcitbarbour3n-wptno-m3e/DJI_20260311170314_0041_V_4857tele.JPG,
1,pseudobombax septenatum,comb_DJI_20241226112107_0034_V_2860zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241226_bcitbarbour3o_wptover100norte_m3e/DJI_202412261105_004_tbarbour3otreesover100m2wptnorte/DJI_20241226112107_0034_V_2860zoom.JPG,https://app.labelbox.com/projects/cm66wsv5u05pl070g92gt9vfv/data-rows/cm60y9bss4xc60733pt5g0qv5
1,pseudobombax septenatum,comb_DJI_20241202112035_0034_V_1495zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202412021102_012_knightlangbciwptcn/DJI_20241202112035_0034_V_1495zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60xvjsj58la0623q9ojrtq2
1,pseudobombax septenatum,comb_DJI_20250305135037_0016_V_4656zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250312_bcicommtower_wptcs_m3e/DJI_202503051340_019_commtowertreesover100m2wptcs20250306/DJI_20250305135037_0016_V_4656zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmbgnnykp98j20788k0fasjir
1,pseudobombax septenatum,comb_DJI_20250814142140_0007_V_4720zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202508141411_007_bcifairchild-wpt/DJI_20250814142140_0007_V_4720zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8tgx9x2au30701kriylfxz
1,pseudobombax septenatum,comb_DJI_20241127113619_0056_V_1268zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptnorte_m3e/DJI_202411271116_010_knightlangbciwptcn/DJI_20241127113619_0056_V_1268zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60xvjvm58lz06237c5y3j1x
1,pseudobombax septenatum,comb_DJI_20260318093846_0055_V_878tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202603180916_011_2024bci-bcifairchild-wpt-m3e/DJI_20260318093846_0055_V_878tele.JPG,
1,pseudobombax septenatum,comb_DJI_20250930122625_0015_V_609zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202509301216_010_bcifairchild-wpt/DJI_20250930122625_0015_V_609zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8tgxks2awn0701lgjwcili
1,pseudobombax septenatum,comb_DJI_20250930122553_0013_V_1076zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202509301216_010_bcifairchild-wpt/DJI_20250930122553_0013_V_1076zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8tgxko2awm07010w4x5zx2
1,pseudobombax septenatum,comb_DJI_20241226104408_0010_V_358zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241226_bcitbarbour3o_wptover100norte_m3e/DJI_202412261037_003_tbarbour3otreesover100m2wptnorte/DJI_20241226104408_0010_V_358zoom.JPG,https://app.labelbox.com/projects/cm66wsv5u05pl070g92gt9vfv/data-rows/cm60y9bnu4xb50733bgnmkngx
1,pseudobombax septenatum,comb_DJI_20251016125202_0039_V_3653zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251016_bciarmour_wptno_m3e/DJI_202510161237_035_bciarmour-wptno/DJI_20251016125202_0039_V_3653zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmlbg1simld260741u19tpmy5
1,pseudobombax septenatum,comb_DJI_20241204144805_0040_V_3055zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241204_bcifairchildn_wpt_m3e/DJI_202412041423_007_fairchildnwpt/DJI_20241204144805_0040_V_3055zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60y0qst4x7i07337jvq4po4
1,pseudobombax septenatum,comb_DJI_20250814143526_0055_V_2153zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202508141411_007_bcifairchild-wpt/DJI_20250814143526_0055_V_2153zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8tgxcr2aur0701nigyia7b
1,pseudobombax septenatum,comb_DJI_20251010123853_0029_V_8646zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101225_020_bcitbarbour3n-wptnorte/DJI_20251010123853_0029_V_8646zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmgsjyhs362vn0766d8djno3i
1,pseudobombax septenatum,comb_DJI_20241107104336_0038_V_2221zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241107_bcifairchild_wptcnw_m3e/DJI_202411071029_001_waypoint/DJI_20241107104336_0038_V_2221zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60xq2nq58ke0623iov42ps2
1,pseudobombax septenatum,comb_DJI_20250814142648_0025_V_2409zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202508141411_007_bcifairchild-wpt/DJI_20250814142648_0025_V_2409zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8tgxb02auc0701ddqblrwa
1,pseudobombax septenatum,comb_DJI_20251016131112_0019_V_3872zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251016_bciarmour_wptno_m3e/DJI_202510161301_036_bciarmour-wptno/DJI_20251016131112_0019_V_3872zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmlbg1skeld2s0741g1dopyu4
1,pseudobombax septenatum,comb_DJI_20241204111540_0006_V_2223zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241204_bcifairchildn_wpt_m3e/DJI_202412041101_006_fairchildnwpt/DJI_20241204111540_0006_V_2223zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60y0qq94x6q073343psbvte
1,pseudobombax septenatum,comb_DJI_20250930123035_0029_V_7411zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202509301216_010_bcifairchild-wpt/DJI_20250930123035_0029_V_7411zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8tgxlq2awu0701ac2r6pku
1,pseudobombax septenatum,comb_DJI_20241127093649_0064_V_2378zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241127_knightlangbci_wptsur_m3e/DJI_202411270911_004_knightlangbciwpts/DJI_20241127093649_0064_V_2378zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60xy9j50sl40719esbieoml
1,pseudobombax septenatum,comb_DJI_20241204111132_0016_V_1932zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241204_bcifairchildn_wpt_m3e/DJI_202412041101_005_fairchildnwpt/DJI_20241204111132_0016_V_1932zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60y0qpa4x6g0733cw1i437d
1,pseudobombax septenatum,comb_DJI_20251014104933_0047_V_5447zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251014_bcitbarbour3n_wptno_m3e/DJI_202510141030_021_bcitbarbour3n-wptno/DJI_20251014104933_0047_V_5447zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8w5iml01or07188oja7o15
1,pseudobombax septenatum,comb_DJI_20251015125229_0047_V_3915zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251015_bciarmour_wptsur_m3e/DJI_202510151235_022_bciarmour-wptsur/DJI_20251015125229_0047_V_3915zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmlbbdyyqm7un0774zcabfyjc
1,pseudobombax septenatum,comb_DJI_20241101095826_0014_V_622zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241101_bcifairchild_wptnw_m3e/DJI_202411010950_002_20240909bcinfairchildnwm3ewaypointsall20241016T081319/DJI_20241101095826_0014_V_622zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60xoh5o4x1q0733immmtljc
1,pseudobombax septenatum,comb_DJI_20251014103712_0007_V_4923zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251014_bcitbarbour3n_wptno_m3e/DJI_202510141030_021_bcitbarbour3n-wptno/DJI_20251014103712_0007_V_4923zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8w5izh01ri07181md9zxi6
1,ipomoea muricata,comb_DJI_20250110162618_0038_V_58zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250110_pnmcrane_wptne_m3e/DJI_202501101611_010_pnmcranewptne/DJI_20250110162618_0038_V_58zoom.JPG,https://app.labelbox.com/projects/cmbgnuj0w04xy07vj50ia3wmd/data-rows/cmf3eipl52y2m0772z3q0drow
1,philodendron jacquinii,comb_DJI_20251006114914_0029_V_667zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251006_bcidraytontower_wpt_m3e/DJI_202510061135_016_bcidraytontower-wpt/DJI_20251006114914_0029_V_667zoom.JPG,https://app.labelbox.com/projects/cme99tjc606h4075147dfd6j6/data-rows/cmgtqrpbzgwrh0716ixxjf7bh
1,lysiloma latisiliquum,comb_DJI_20250523094213_0027_V_161zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250523_srfincaroubik_wpt_m3e/DJI_202505230933_015_2024bci-srfincaroubik-m3e-trees-selected-wpt/DJI_20250523094213_0027_V_161zoom.JPG,https://app.labelbox.com/projects/cmbgnuj0w04xy07vj50ia3wmd/data-rows/cmbgnlzrvcvwm0758moykzw88
1,lysiloma latisiliquum,comb_DJI_20260318103643_0003_V_5318tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202603181033_014_2024bci-bcifairchild-wpt-m3e/DJI_20260318103643_0003_V_5318tele.JPG,
1,agdestis clematidea,comb_DJI_20251006121726_0013_V_2472zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251006_bcidraytontower_wpt_m3e/DJI_202510061206_017_bcidraytontower-wpt/DJI_20251006121726_0013_V_2472zoom.JPG,https://app.labelbox.com/projects/cme99tjc606h4075147dfd6j6/data-rows/cmgtqrppxgwrw0716i2v1ms6m
1,robrichia schomburgkii,comb_DJI_20250305130626_0042_V_5694zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250312_bcicommtower_wptcs_m3e/DJI_202503051245_017_commtowertreesover100m2wptcs20250306/DJI_20250305130626_0042_V_5694zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmbgnnyhk98i20788sxzeo884
1,robrichia schomburgkii,comb_DJI_20250716102759_0010_V_318zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250716_bci25haplot_wptover100se_m3e/DJI_202507161018_013_2024bci-25haplottreesover100m2wptse/DJI_20250716102759_0010_V_318zoom.JPG,https://app.labelbox.com/projects/cme99tjc606h4075147dfd6j6/data-rows/cme9ebopy0d210859io5awbdf
1,olyra latifolia,comb_DJI_20250522093841_0003_V_116zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250522_srp31_wpt_m3e/DJI_202505220935_008_2024bci-srp31-m3e-trees-selected-wpt/DJI_20250522093841_0003_V_116zoom.JPG,https://app.labelbox.com/projects/cmbgnuj0w04xy07vj50ia3wmd/data-rows/cmbgnmqlud1fc0726x2fn5sfi
1,cissus erosa,comb_DJI_20240911153823_0062_V_5079zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20240911_bcifairchild_wptsendero_m3e/DJI_202409111511_011_20240909bcinfairchildtrailsm3ewaypointsall20240911T143032/DJI_20240911153823_0062_V_5079zoom.JPG,https://app.labelbox.com/projects/cm66wsv5u05pl070g92gt9vfv/data-rows/cm60xg57v4lya0760x9wbvpjz
1,cissus erosa,comb_DJI_20251015134802_0067_V_8640zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20251015_bciarmour_wptsur01_m3e/DJI_202510151326_025_bciarmour-wptsur1/DJI_20251015134802_0067_V_8640zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmlbdghqe4tcd07406fudsv1a
1,cissus erosa,comb_DJI_20250814140024_0057_V_6078zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202508141338_005_bcifairchild-wpt/DJI_20250814140024_0057_V_6078zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmj8tgx7w2atn07014n19hpiy
1,cissus erosa,comb_DJI_20241107110653_0034_V_2170zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241107_bcifairchild_wptcnw_m3e/DJI_202411071053_002_waypoint/DJI_20241107110653_0034_V_2170zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cm60xq2ot58kn0623rn8a7ep6
1,cissus erosa,comb_DJI_20240911153743_0060_V_5072zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20240911_bcifairchild_wptsendero_m3e/DJI_202409111511_011_20240909bcinfairchildtrailsm3ewaypointsall20240911T143032/DJI_20240911153743_0060_V_5072zoom.JPG,https://app.labelbox.com/projects/cm66wsv5u05pl070g92gt9vfv/data-rows/cm60xg57r4ly90760mkrumo2h
1,passovia pedunculata,comb_DJI_20260320101600_0027_V_4775tele.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250811_bcifairchild_wpt_m3e/DJI_202603201004_016_bcifairchild-wpt-m3e/DJI_20260320101600_0027_V_4775tele.JPG,
1,pelliciera rhizophorae,comb_DJI_20250820092450_0001_V_4292zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20250820_bci25haplot_wptne_m3e/DJI_202508200913_013_bci25haplot-wptne/DJI_20250820092450_0001_V_4292zoom.JPG,https://app.labelbox.com/projects/cme99tjc606h4075147dfd6j6/data-rows/cmexq8ddlxu4j07609ytwmc3x
1,gmelina arborea,comb_DJI_20241217094911_0010_V_1963zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20241217_bci50haplot_wptover100norte_m3e/DJI_202412170934_001_50haplottreesover100m2wptnorte/DJI_20241217094911_0010_V_1963zoom.JPG,https://app.labelbox.com/projects/cm7axzuax0lat07vw4o2va3zk/data-rows/cm60y2wgf4zju0727xwnnvxwo
1,arthrostemma ciliatum,comb_DJI_20260114095131_0001_V_7091zoom.JPG,long_tail,queue,https://object-arbutus.cloud.computecanada.ca/20260112_bciarmour_wptno01_m3e/DJI_202601140946_003_bciarmour-wptno1/DJI_20260114095131_0001_V_7091zoom.JPG,https://app.labelbox.com/projects/cmbgnzmhu0bed07027vmxezzd/data-rows/cmlbprpflnyog0766iflcu7gi
